# time  ID  size  fromHost  toHost  TTL  isResponse
65760.0000 A4537 20 Street_9 Avenue_15 300 N 
65771.0000 A4538 20 Avenue_19 Street_3 300 N 
65782.0000 A4539 20 Avenue_14 Street_8 300 N 
65799.0000 A4540 20 Hospital_21 Street_5 300 N 
65817.0000 A4541 20 Avenue_11 Street_4 300 N 
65830.0000 A4542 20 Street_5 Street_4 300 N 
65840.0000 A4543 20 Street_6 Street_10 300 N 
65858.0000 A4544 20 Avenue_15 Avenue_12 300 N 
65871.0000 A4545 20 Avenue_12 Street_8 300 N 
65883.0000 A4546 20 Avenue_14 Avenue_18 300 N 
65897.0000 A4547 20 Street_10 Avenue_20 300 N 
65914.0000 A4548 20 Avenue_18 Street_7 300 N 
65926.0000 A4549 20 Street_8 Street_5 300 N 
65945.0000 A4550 20 Avenue_11 Street_6 300 N 
65959.0000 A4551 20 Street_9 Street_8 300 N 
65971.0000 A4552 20 Street_10 Avenue_18 300 N 
65988.0000 A4553 20 Street_10 Street_2 300 N 
65998.0000 A4554 20 Street_8 Street_1 300 N 
66010.0000 A4555 20 Street_8 Avenue_20 300 N 
66029.0000 A4556 20 Street_4 Street_3 300 N 
66047.0000 A4557 20 Avenue_15 Avenue_16 300 N 
66059.0000 A4558 20 Avenue_18 Avenue_14 300 N 
66075.0000 A4559 20 Avenue_20 Street_1 300 N 
66087.0000 A4560 20 Street_1 Street_2 300 N 
66104.0000 A4561 20 Street_3 Avenue_13 300 N 
66115.0000 A4562 20 Avenue_13 Street_7 300 N 
66128.0000 A4563 20 Avenue_14 Street_7 300 N 
66141.0000 A4564 20 Street_5 Avenue_11 300 N 
66158.0000 A4565 20 Avenue_18 Street_9 300 N 
66175.0000 A4566 20 Avenue_11 Street_4 300 N 
66188.0000 A4567 20 Avenue_19 Street_6 300 N 
66205.0000 A4568 20 Street_3 DENVpatients_0 300 N 
66216.0000 A4569 20 Avenue_12 Avenue_20 300 N 
66230.0000 A4570 20 Avenue_14 Avenue_17 300 N 
66246.0000 A4571 20 Street_2 Avenue_18 300 N 
66256.0000 A4572 20 Street_6 Avenue_20 300 N 
66272.0000 A4573 20 Street_3 Street_2 300 N 
66283.0000 A4574 20 Avenue_11 Avenue_12 300 N 
66296.0000 A4575 20 Street_8 Avenue_19 300 N 
66315.0000 A4576 20 Street_1 Street_10 300 N 
66330.0000 A4577 20 Street_5 Street_1 300 N 
66347.0000 A4578 20 Street_5 Avenue_17 300 N 
66358.0000 A4579 20 Avenue_20 Avenue_17 300 N 
66376.0000 A4580 20 Street_9 Avenue_14 300 N 
66390.0000 A4581 20 Street_6 Avenue_12 300 N 
66406.0000 A4582 20 Hospital_21 Street_9 300 N 
66420.0000 A4583 20 Street_10 Street_7 300 N 
66432.0000 A4584 20 Street_6 Street_8 300 N 
66448.0000 A4585 20 Street_10 DENVpatients_0 300 N 
66460.0000 A4586 20 Avenue_11 Avenue_18 300 N 
66475.0000 A4587 20 Street_9 Street_4 300 N 
66491.0000 A4588 20 Avenue_14 Street_1 300 N 
66509.0000 A4589 20 Street_7 Avenue_12 300 N 
66521.0000 A4590 20 Avenue_19 Avenue_11 300 N 
66536.0000 A4591 20 Street_6 DENVpatients_0 300 N 
66546.0000 A4592 20 Street_5 Avenue_13 300 N 
66564.0000 A4593 20 Street_3 Street_4 300 N 
66578.0000 A4594 20 Street_5 Street_3 300 N 
66594.0000 A4595 20 Avenue_16 Avenue_11 300 N 
66608.0000 A4596 20 DENVpatients_0 Avenue_16 300 N 
66623.0000 A4597 20 Hospital_21 Street_5 300 N 
66638.0000 A4598 20 Avenue_16 Avenue_13 300 N 
66650.0000 A4599 20 Avenue_11 Avenue_16 300 N 
66664.0000 A4600 20 Avenue_18 Hospital_21 300 N 
66680.0000 A4601 20 Avenue_15 Avenue_18 300 N 
66693.0000 A4602 20 Avenue_13 Street_2 300 N 
66707.0000 A4603 20 Avenue_18 Street_7 300 N 
66722.0000 A4604 20 Street_6 Street_5 300 N 
66732.0000 A4605 20 Street_2 Street_3 300 N 
66746.0000 A4606 20 Street_2 Street_9 300 N 
66764.0000 A4607 20 Street_3 Avenue_17 300 N 
66774.0000 A4608 20 Avenue_18 Avenue_19 300 N 
66792.0000 A4609 20 Street_3 Street_6 300 N 
66804.0000 A4610 20 Street_6 Street_1 300 N 
66820.0000 A4611 20 Avenue_16 Avenue_13 300 N 
66833.0000 A4612 20 Avenue_12 Avenue_15 300 N 
66848.0000 A4613 20 Street_2 Avenue_15 300 N 
66864.0000 A4614 20 Street_7 DENVpatients_0 300 N 
66875.0000 A4615 20 Avenue_17 Avenue_15 300 N 
66893.0000 A4616 20 Street_5 Street_8 300 N 
66911.0000 A4617 20 Avenue_13 Street_8 300 N 
66926.0000 A4618 20 Street_4 Avenue_15 300 N 
66943.0000 A4619 20 Street_9 Avenue_13 300 N 
66962.0000 A4620 20 Avenue_14 Avenue_18 300 N 
66978.0000 A4621 20 Street_2 Avenue_19 300 N 
66994.0000 A4622 20 Street_10 DENVpatients_0 300 N 
67009.0000 A4623 20 Street_2 Avenue_18 300 N 
67019.0000 A4624 20 Street_5 Avenue_11 300 N 
67033.0000 A4625 20 Street_1 Street_7 300 N 
67044.0000 A4626 20 DENVpatients_0 Avenue_12 300 N 
67059.0000 A4627 20 Avenue_14 Street_10 300 N 
67071.0000 A4628 20 Avenue_13 Street_3 300 N 
67089.0000 A4629 20 Avenue_14 Street_5 300 N 
67106.0000 A4630 20 Avenue_12 Avenue_18 300 N 
67118.0000 A4631 20 DENVpatients_0 Avenue_19 300 N 
67137.0000 A4632 20 Avenue_15 DENVpatients_0 300 N 
67155.0000 A4633 20 Street_8 Street_3 300 N 
67170.0000 A4634 20 Street_1 Avenue_14 300 N 
67188.0000 A4635 20 Avenue_18 Street_6 300 N 
67206.0000 A4636 20 Avenue_13 Avenue_20 300 N 
67222.0000 A4637 20 Avenue_15 Avenue_19 300 N 
67237.0000 A4638 20 Avenue_20 Avenue_12 300 N 
67249.0000 A4639 20 Street_2 Avenue_17 300 N 
67267.0000 A4640 20 Avenue_14 DENVpatients_0 300 N 
67277.0000 A4641 20 Avenue_18 Street_9 300 N 
67289.0000 A4642 20 Street_6 Avenue_14 300 N 
67305.0000 A4643 20 Avenue_15 Avenue_16 300 N 
67315.0000 A4644 20 Street_8 Street_6 300 N 
67333.0000 A4645 20 Avenue_14 Street_1 300 N 
67351.0000 A4646 20 Street_7 Avenue_20 300 N 
67363.0000 A4647 20 Street_2 Street_9 300 N 
67380.0000 A4648 20 Hospital_21 Street_10 300 N 
67392.0000 A4649 20 Avenue_13 Street_5 300 N 
67411.0000 A4650 20 Street_5 Avenue_12 300 N 
67429.0000 A4651 20 Street_7 Street_1 300 N 
67447.0000 A4652 20 Street_8 Street_10 300 N 
67466.0000 A4653 20 DENVpatients_0 Street_3 300 N 
67483.0000 A4654 20 Avenue_11 Street_2 300 N 
67496.0000 A4655 20 Street_1 DENVpatients_0 300 N 
67509.0000 A4656 20 Street_2 DENVpatients_0 300 N 
67527.0000 A4657 20 Street_10 Avenue_15 300 N 
67543.0000 A4658 20 Street_2 Avenue_20 300 N 
67553.0000 A4659 20 Avenue_18 Avenue_17 300 N 
67563.0000 A4660 20 Street_6 DENVpatients_0 300 N 
67576.0000 A4661 20 Avenue_20 Street_8 300 N 
67595.0000 A4662 20 Street_2 Street_6 300 N 
67612.0000 A4663 20 Avenue_11 Avenue_18 300 N 
67623.0000 A4664 20 Street_7 Avenue_20 300 N 
67635.0000 A4665 20 Avenue_16 Avenue_13 300 N 
67650.0000 A4666 20 Street_4 Street_1 300 N 
67668.0000 A4667 20 Avenue_13 Avenue_12 300 N 
67679.0000 A4668 20 Street_9 Street_10 300 N 
67692.0000 A4669 20 Street_9 Street_1 300 N 
67703.0000 A4670 20 Avenue_20 Street_8 300 N 
67721.0000 A4671 20 Street_3 Street_10 300 N 
67733.0000 A4672 20 Street_8 Hospital_21 300 N 
67747.0000 A4673 20 Street_3 Avenue_15 300 N 
67759.0000 A4674 20 Street_2 Street_1 300 N 
67774.0000 A4675 20 Avenue_15 Avenue_19 300 N 
67786.0000 A4676 20 Street_1 Avenue_15 300 N 
67802.0000 A4677 20 Street_7 Street_5 300 N 
67815.0000 A4678 20 Street_3 Avenue_20 300 N 
67829.0000 A4679 20 Avenue_17 Street_4 300 N 
67841.0000 A4680 20 Street_5 Street_1 300 N 
67856.0000 A4681 20 Street_9 Street_1 300 N 
67875.0000 A4682 20 Street_4 Avenue_19 300 N 
67886.0000 A4683 20 Street_8 Street_5 300 N 
67896.0000 A4684 20 Avenue_14 Street_8 300 N 
67913.0000 A4685 20 Avenue_20 Street_6 300 N 
67928.0000 A4686 20 DENVpatients_0 Street_4 300 N 
67945.0000 A4687 20 Street_5 Avenue_15 300 N 
67962.0000 A4688 20 Street_5 Street_8 300 N 
67974.0000 A4689 20 Avenue_16 Avenue_11 300 N 
67993.0000 A4690 20 Avenue_18 Street_2 300 N 
68003.0000 A4691 20 Street_7 Hospital_21 300 N 
68021.0000 A4692 20 Avenue_19 Street_10 300 N 
68039.0000 A4693 20 Avenue_16 Avenue_11 300 N 
68057.0000 A4694 20 Avenue_16 Street_9 300 N 
68075.0000 A4695 20 Avenue_15 Street_2 300 N 
68088.0000 A4696 20 Hospital_21 Avenue_19 300 N 
68100.0000 A4697 20 Avenue_16 Street_1 300 N 
68115.0000 A4698 20 Street_6 Street_4 300 N 
68132.0000 A4699 20 Avenue_17 Avenue_15 300 N 
68151.0000 A4700 20 Hospital_21 Street_7 300 N 
68161.0000 A4701 20 Street_8 Avenue_14 300 N 
68178.0000 A4702 20 Street_2 Street_4 300 N 
68197.0000 A4703 20 Avenue_12 Avenue_15 300 N 
68214.0000 A4704 20 Hospital_21 Street_7 300 N 
68224.0000 A4705 20 Avenue_20 Street_4 300 N 
68236.0000 A4706 20 Avenue_12 Street_10 300 N 
68251.0000 A4707 20 Street_5 Avenue_17 300 N 
68263.0000 A4708 20 Street_8 Avenue_19 300 N 
68275.0000 A4709 20 Street_10 Avenue_14 300 N 
68291.0000 A4710 20 DENVpatients_0 Avenue_14 300 N 
68310.0000 A4711 20 Avenue_13 Street_8 300 N 
68322.0000 A4712 20 Street_2 Street_8 300 N 
68341.0000 A4713 20 DENVpatients_0 Street_3 300 N 
68356.0000 A4714 20 Avenue_13 Avenue_11 300 N 
68369.0000 A4715 20 Avenue_12 Hospital_21 300 N 
68383.0000 A4716 20 Avenue_14 Street_4 300 N 
68398.0000 A4717 20 Street_1 Street_6 300 N 
68417.0000 A4718 20 Street_6 Street_8 300 N 
68433.0000 A4719 20 Street_8 Street_1 300 N 
68447.0000 A4720 20 Street_10 Avenue_18 300 N 
68463.0000 A4721 20 Avenue_15 Avenue_20 300 N 
68476.0000 A4722 20 Street_1 Avenue_12 300 N 
68494.0000 A4723 20 Street_10 Hospital_21 300 N 
68510.0000 A4724 20 Avenue_15 Street_6 300 N 
68520.0000 A4725 20 DENVpatients_0 Street_4 300 N 
68532.0000 A4726 20 Street_8 Avenue_19 300 N 
68550.0000 A4727 20 Avenue_12 Street_8 300 N 
68563.0000 A4728 20 Street_5 Avenue_18 300 N 
68577.0000 A4729 20 Avenue_14 Street_8 300 N 
68587.0000 A4730 20 Avenue_16 Avenue_18 300 N 
68601.0000 A4731 20 Street_3 Avenue_17 300 N 
68612.0000 A4732 20 Hospital_21 Street_1 300 N 
68630.0000 A4733 20 Avenue_12 DENVpatients_0 300 N 
68645.0000 A4734 20 Avenue_13 Avenue_18 300 N 
68659.0000 A4735 20 Street_6 Street_5 300 N 
68677.0000 A4736 20 Avenue_14 Avenue_13 300 N 
68692.0000 A4737 20 Avenue_11 Hospital_21 300 N 
68704.0000 A4738 20 Street_2 Street_6 300 N 
68721.0000 A4739 20 Avenue_11 Street_4 300 N 
68739.0000 A4740 20 DENVpatients_0 Street_7 300 N 
68751.0000 A4741 20 Street_8 Street_9 300 N 
68770.0000 A4742 20 Street_5 Avenue_12 300 N 
68786.0000 A4743 20 Avenue_17 Avenue_15 300 N 
68798.0000 A4744 20 Avenue_11 Street_5 300 N 
68814.0000 A4745 20 Street_8 Street_2 300 N 
68827.0000 A4746 20 Avenue_15 Street_2 300 N 
68845.0000 A4747 20 Avenue_19 Avenue_14 300 N 
68862.0000 A4748 20 Hospital_21 Street_8 300 N 
68872.0000 A4749 20 Street_9 Street_3 300 N 
68882.0000 A4750 20 Avenue_20 Street_2 300 N 
68899.0000 A4751 20 Avenue_20 Avenue_19 300 N 
68914.0000 A4752 20 Street_9 Street_6 300 N 
68930.0000 A4753 20 Avenue_11 Avenue_17 300 N 
68941.0000 A4754 20 Street_7 Avenue_16 300 N 
68952.0000 A4755 20 Street_1 Street_6 300 N 
68965.0000 A4756 20 Avenue_11 Avenue_12 300 N 
68977.0000 A4757 20 DENVpatients_0 Street_8 300 N 
68991.0000 A4758 20 Street_1 Street_8 300 N 
69010.0000 A4759 20 Avenue_19 Street_5 300 N 
69027.0000 A4760 20 Avenue_18 Avenue_12 300 N 
69038.0000 A4761 20 Street_1 Avenue_19 300 N 
69056.0000 A4762 20 Street_7 Avenue_17 300 N 
69067.0000 A4763 20 Avenue_14 Street_6 300 N 
69079.0000 A4764 20 Street_8 Street_10 300 N 
69093.0000 A4765 20 Street_2 Avenue_18 300 N 
69103.0000 A4766 20 Avenue_18 Avenue_19 300 N 
69114.0000 A4767 20 Street_9 Avenue_12 300 N 
69126.0000 A4768 20 Avenue_19 Avenue_12 300 N 
69140.0000 A4769 20 Street_4 Avenue_12 300 N 
69155.0000 A4770 20 Street_10 Street_3 300 N 
69169.0000 A4771 20 Avenue_11 Street_4 300 N 
69182.0000 A4772 20 Street_7 Avenue_19 300 N 
69193.0000 A4773 20 Avenue_18 Avenue_12 300 N 
69212.0000 A4774 20 Avenue_14 Avenue_19 300 N 
69225.0000 A4775 20 Avenue_16 Street_1 300 N 
69236.0000 A4776 20 Street_10 Street_9 300 N 
69247.0000 A4777 20 Avenue_12 Street_5 300 N 
69265.0000 A4778 20 Avenue_13 Avenue_15 300 N 
69279.0000 A4779 20 Avenue_15 Avenue_19 300 N 
69296.0000 A4780 20 Street_6 Avenue_18 300 N 
69310.0000 A4781 20 Street_1 Street_4 300 N 
69328.0000 A4782 20 Avenue_15 Avenue_20 300 N 
69344.0000 A4783 20 Street_9 Street_3 300 N 
69357.0000 A4784 20 Street_8 Street_1 300 N 
69372.0000 A4785 20 Avenue_11 Street_9 300 N 
69386.0000 A4786 20 Avenue_16 Avenue_15 300 N 
69397.0000 A4787 20 Street_9 Avenue_18 300 N 
69415.0000 A4788 20 Street_5 Avenue_18 300 N 
69434.0000 A4789 20 Avenue_14 Street_1 300 N 
69449.0000 A4790 20 Street_7 Street_4 300 N 
69468.0000 A4791 20 Street_9 Avenue_20 300 N 
69487.0000 A4792 20 Street_1 Street_8 300 N 
69502.0000 A4793 20 Street_3 Street_6 300 N 
69517.0000 A4794 20 Street_5 Avenue_20 300 N 
69534.0000 A4795 20 Avenue_15 Avenue_14 300 N 
69546.0000 A4796 20 Street_6 Avenue_15 300 N 
69563.0000 A4797 20 Street_3 Street_1 300 N 
69580.0000 A4798 20 Street_8 Avenue_13 300 N 
69598.0000 A4799 20 Street_8 Avenue_17 300 N 
69615.0000 A4800 20 Street_8 Avenue_17 300 N 
69631.0000 A4801 20 Avenue_17 Street_10 300 N 
69646.0000 A4802 20 Street_3 Street_5 300 N 
69663.0000 A4803 20 Avenue_19 Avenue_15 300 N 
69677.0000 A4804 20 Avenue_11 Street_2 300 N 
69687.0000 A4805 20 Avenue_16 Street_1 300 N 
69697.0000 A4806 20 Street_7 Street_8 300 N 
69708.0000 A4807 20 Avenue_15 Street_5 300 N 
69724.0000 A4808 20 Avenue_18 Avenue_16 300 N 
69742.0000 A4809 20 Avenue_19 Street_4 300 N 
69757.0000 A4810 20 Avenue_17 Avenue_20 300 N 
69769.0000 A4811 20 Street_8 Street_1 300 N 
69783.0000 A4812 20 Hospital_21 Avenue_12 300 N 
69796.0000 A4813 20 Street_4 Street_8 300 N 
69806.0000 A4814 20 Avenue_16 DENVpatients_0 300 N 
69824.0000 A4815 20 Avenue_20 Street_9 300 N 
69841.0000 A4816 20 Avenue_12 Street_10 300 N 
69853.0000 A4817 20 Hospital_21 Street_10 300 N 
69871.0000 A4818 20 Avenue_12 Street_5 300 N 
69884.0000 A4819 20 Street_1 Street_2 300 N 
69897.0000 A4820 20 Street_6 Street_5 300 N 
69909.0000 A4821 20 Street_7 Avenue_11 300 N 
69922.0000 A4822 20 Street_9 Avenue_15 300 N 
69937.0000 A4823 20 DENVpatients_0 Street_3 300 N 
69956.0000 A4824 20 Street_10 Street_4 300 N 
69972.0000 A4825 20 Avenue_20 Street_1 300 N 
69982.0000 A4826 20 Avenue_18 Street_8 300 N 
69998.0000 A4827 20 Street_4 Avenue_18 300 N 
70014.0000 A4828 20 Street_7 Street_1 300 N 
70033.0000 A4829 20 Street_2 Avenue_16 300 N 
70043.0000 A4830 20 Avenue_11 Avenue_13 300 N 
70060.0000 A4831 20 DENVpatients_0 Avenue_15 300 N 
70071.0000 A4832 20 Street_8 Avenue_12 300 N 
70087.0000 A4833 20 Avenue_13 Avenue_19 300 N 
70097.0000 A4834 20 Avenue_18 Street_6 300 N 
70112.0000 A4835 20 Street_10 Avenue_19 300 N 
70124.0000 A4836 20 Street_4 Avenue_15 300 N 
70137.0000 A4837 20 Street_1 Avenue_16 300 N 
70153.0000 A4838 20 Street_5 Avenue_17 300 N 
70170.0000 A4839 20 Avenue_18 Avenue_16 300 N 
70189.0000 A4840 20 Avenue_15 Avenue_20 300 N 
70200.0000 A4841 20 Street_4 Street_3 300 N 
70211.0000 A4842 20 Street_8 Street_3 300 N 
70228.0000 A4843 20 Street_2 Street_8 300 N 
70244.0000 A4844 20 DENVpatients_0 Hospital_21 300 N 
70255.0000 A4845 20 Street_2 Avenue_17 300 N 
70273.0000 A4846 20 Avenue_15 Avenue_19 300 N 
70287.0000 A4847 20 Hospital_21 Street_2 300 N 
70298.0000 A4848 20 Avenue_14 DENVpatients_0 300 N 
70309.0000 A4849 20 Avenue_16 Avenue_20 300 N 
70322.0000 A4850 20 Avenue_16 Avenue_11 300 N 
70332.0000 A4851 20 Avenue_12 Avenue_14 300 N 
70350.0000 A4852 20 Street_4 Street_6 300 N 
70366.0000 A4853 20 Avenue_17 Street_8 300 N 
70376.0000 A4854 20 Avenue_13 Street_7 300 N 
70387.0000 A4855 20 Street_9 Street_6 300 N 
70398.0000 A4856 20 Avenue_16 Avenue_13 300 N 
70408.0000 A4857 20 Avenue_19 Street_10 300 N 
70425.0000 A4858 20 Avenue_14 Hospital_21 300 N 
70439.0000 A4859 20 Street_4 Street_7 300 N 
70456.0000 A4860 20 Avenue_15 Street_4 300 N 
70470.0000 A4861 20 Street_1 Street_9 300 N 
70488.0000 A4862 20 Street_2 Street_3 300 N 
70499.0000 A4863 20 DENVpatients_0 Street_10 300 N 
70513.0000 A4864 20 Avenue_14 Street_1 300 N 
70527.0000 A4865 20 Street_3 Street_9 300 N 
70539.0000 A4866 20 Street_4 Street_6 300 N 
70556.0000 A4867 20 Avenue_18 Street_4 300 N 
70574.0000 A4868 20 Street_4 Avenue_14 300 N 
70588.0000 A4869 20 Street_6 Hospital_21 300 N 
70600.0000 A4870 20 Avenue_15 Street_5 300 N 
70615.0000 A4871 20 Avenue_15 Street_8 300 N 
70626.0000 A4872 20 Street_4 Avenue_16 300 N 
70644.0000 A4873 20 Street_6 Street_4 300 N 
70660.0000 A4874 20 Avenue_12 Street_4 300 N 
70674.0000 A4875 20 Avenue_11 Avenue_20 300 N 
70693.0000 A4876 20 Avenue_15 Avenue_16 300 N 
70712.0000 A4877 20 Avenue_16 Street_1 300 N 
70724.0000 A4878 20 Street_9 Street_3 300 N 
70741.0000 A4879 20 Street_7 Avenue_15 300 N 
70759.0000 A4880 20 Avenue_18 Hospital_21 300 N 
70771.0000 A4881 20 Avenue_11 Street_10 300 N 
70786.0000 A4882 20 Hospital_21 Avenue_12 300 N 
70797.0000 A4883 20 Street_3 Avenue_17 300 N 
70811.0000 A4884 20 Avenue_16 Street_9 300 N 
70830.0000 A4885 20 DENVpatients_0 Street_8 300 N 
70840.0000 A4886 20 Avenue_15 Street_7 300 N 
70859.0000 A4887 20 Street_8 Avenue_11 300 N 
70874.0000 A4888 20 Street_4 Avenue_13 300 N 
70892.0000 A4889 20 Hospital_21 Avenue_15 300 N 
70908.0000 A4890 20 Street_7 Avenue_15 300 N 
70920.0000 A4891 20 DENVpatients_0 Street_3 300 N 
70930.0000 A4892 20 Avenue_18 Avenue_16 300 N 
70942.0000 A4893 20 DENVpatients_0 Street_5 300 N 
70954.0000 A4894 20 Street_3 Street_8 300 N 
70969.0000 A4895 20 Street_8 Street_10 300 N 
70984.0000 A4896 20 Street_1 Avenue_14 300 N 
70994.0000 A4897 20 Avenue_20 Avenue_12 300 N 
71005.0000 A4898 20 Street_4 Street_6 300 N 
71018.0000 A4899 20 Avenue_11 Avenue_20 300 N 
71037.0000 A4900 20 Street_7 Avenue_19 300 N 
71048.0000 A4901 20 Hospital_21 Avenue_14 300 N 
71062.0000 A4902 20 Avenue_17 Street_5 300 N 
71073.0000 A4903 20 Street_6 Street_7 300 N 
71086.0000 A4904 20 Avenue_14 Hospital_21 300 N 
71098.0000 A4905 20 Avenue_20 DENVpatients_0 300 N 
71114.0000 A4906 20 Street_7 Hospital_21 300 N 
71126.0000 A4907 20 Street_9 Avenue_11 300 N 
71143.0000 A4908 20 Street_1 Street_6 300 N 
71158.0000 A4909 20 Avenue_19 Street_1 300 N 
71169.0000 A4910 20 Street_1 Avenue_17 300 N 
71183.0000 A4911 20 Street_2 Street_3 300 N 
71199.0000 A4912 20 Avenue_14 Street_9 300 N 
71217.0000 A4913 20 Street_9 Avenue_16 300 N 
71233.0000 A4914 20 Hospital_21 Street_9 300 N 
71246.0000 A4915 20 Street_4 Street_2 300 N 
71263.0000 A4916 20 Street_9 Street_7 300 N 
71281.0000 A4917 20 Avenue_14 Hospital_21 300 N 
71292.0000 A4918 20 Street_10 Hospital_21 300 N 
71302.0000 A4919 20 Avenue_18 Avenue_19 300 N 
71313.0000 A4920 20 Avenue_18 Avenue_20 300 N 
71324.0000 A4921 20 Avenue_19 Street_1 300 N 
71339.0000 A4922 20 Street_4 Avenue_19 300 N 
71357.0000 A4923 20 Street_9 Avenue_12 300 N 
71367.0000 A4924 20 Avenue_12 Street_6 300 N 
71378.0000 A4925 20 Avenue_11 Street_9 300 N 
71393.0000 A4926 20 Street_1 Avenue_12 300 N 
71409.0000 A4927 20 Street_3 Avenue_12 300 N 
71424.0000 A4928 20 Street_4 Avenue_17 300 N 
71438.0000 A4929 20 Street_5 Avenue_19 300 N 
71453.0000 A4930 20 Street_3 Avenue_16 300 N 
71465.0000 A4931 20 Avenue_13 DENVpatients_0 300 N 
71479.0000 A4932 20 Street_4 Avenue_17 300 N 
71493.0000 A4933 20 DENVpatients_0 Street_1 300 N 
71508.0000 A4934 20 Street_9 Street_1 300 N 
71521.0000 A4935 20 Street_2 Avenue_18 300 N 
71536.0000 A4936 20 Avenue_16 Avenue_14 300 N 
71555.0000 A4937 20 Avenue_12 Avenue_14 300 N 
71570.0000 A4938 20 Street_8 Avenue_18 300 N 
71582.0000 A4939 20 Avenue_17 Hospital_21 300 N 
71593.0000 A4940 20 Avenue_12 Street_7 300 N 
71611.0000 A4941 20 Street_5 Street_9 300 N 
71629.0000 A4942 20 Avenue_13 Avenue_12 300 N 
71646.0000 A4943 20 Street_8 Street_10 300 N 
71656.0000 A4944 20 Avenue_17 Street_9 300 N 
71674.0000 A4945 20 Avenue_11 DENVpatients_0 300 N 
71691.0000 A4946 20 Street_10 Street_7 300 N 
71705.0000 A4947 20 Street_6 Avenue_19 300 N 
71715.0000 A4948 20 Avenue_16 Street_5 300 N 
71728.0000 A4949 20 Street_2 Street_7 300 N 
71743.0000 A4950 20 Avenue_14 Street_4 300 N 
71760.0000 A4951 20 DENVpatients_0 Hospital_21 300 N 
71779.0000 A4952 20 Avenue_13 Street_3 300 N 
71795.0000 A4953 20 Street_8 Street_3 300 N 
71805.0000 A4954 20 Street_10 Street_8 300 N 
71816.0000 A4955 20 Avenue_12 Avenue_18 300 N 
71829.0000 A4956 20 Avenue_14 Street_4 300 N 
71840.0000 A4957 20 Street_8 Avenue_14 300 N 
71851.0000 A4958 20 Avenue_13 Avenue_16 300 N 
71868.0000 A4959 20 Avenue_18 Avenue_12 300 N 
71878.0000 A4960 20 Street_4 Avenue_13 300 N 
71889.0000 A4961 20 Street_2 Street_7 300 N 
71904.0000 A4962 20 Street_1 DENVpatients_0 300 N 
71922.0000 A4963 20 Street_2 Avenue_12 300 N 
71934.0000 A4964 20 Street_6 Avenue_19 300 N 
71950.0000 A4965 20 Street_5 Street_4 300 N 
71965.0000 A4966 20 Avenue_15 DENVpatients_0 300 N 
71983.0000 A4967 20 Street_8 Avenue_17 300 N 
72000.0000 A4968 20 Avenue_18 Street_8 300 N 
72018.0000 A4969 20 DENVpatients_0 Avenue_19 300 N 
72030.0000 A4970 20 Avenue_17 Avenue_11 300 N 
72048.0000 A4971 20 Avenue_16 Hospital_21 300 N 
72058.0000 A4972 20 Street_6 Avenue_15 300 N 
72070.0000 A4973 20 Avenue_17 Avenue_16 300 N 
72085.0000 A4974 20 Street_8 Street_7 300 N 
72096.0000 A4975 20 Avenue_15 Street_2 300 N 
72111.0000 A4976 20 Avenue_20 Street_7 300 N 
72121.0000 A4977 20 Avenue_19 Avenue_13 300 N 
72140.0000 A4978 20 Street_6 Street_1 300 N 
72152.0000 A4979 20 Street_4 Street_3 300 N 
72169.0000 A4980 20 Avenue_12 Street_8 300 N 
72179.0000 A4981 20 Avenue_14 Avenue_19 300 N 
72195.0000 A4982 20 Hospital_21 Street_6 300 N 
72212.0000 A4983 20 Street_4 Street_8 300 N 
72226.0000 A4984 20 Avenue_19 Street_10 300 N 
72245.0000 A4985 20 Street_9 Street_7 300 N 
72264.0000 A4986 20 Avenue_14 Street_4 300 N 
72281.0000 A4987 20 Avenue_15 DENVpatients_0 300 N 
72295.0000 A4988 20 Street_3 Avenue_20 300 N 
72309.0000 A4989 20 Avenue_14 Avenue_17 300 N 
72324.0000 A4990 20 Avenue_12 Street_7 300 N 
72342.0000 A4991 20 Street_9 Street_6 300 N 
72354.0000 A4992 20 Avenue_15 Avenue_18 300 N 
72369.0000 A4993 20 Avenue_13 Street_3 300 N 
72383.0000 A4994 20 Street_9 Street_3 300 N 
72398.0000 A4995 20 Avenue_11 Street_4 300 N 
72415.0000 A4996 20 Avenue_19 Street_1 300 N 
72431.0000 A4997 20 Avenue_20 Avenue_18 300 N 
72446.0000 A4998 20 Avenue_15 Street_6 300 N 
72459.0000 A4999 20 Street_9 Avenue_11 300 N 
72473.0000 A5000 20 Street_4 Avenue_13 300 N 
72483.0000 A5001 20 Avenue_15 Street_8 300 N 
72498.0000 A5002 20 Avenue_14 Avenue_15 300 N 
72514.0000 A5003 20 Avenue_12 Street_1 300 N 
72533.0000 A5004 20 Avenue_15 Avenue_18 300 N 
72545.0000 A5005 20 Avenue_19 Hospital_21 300 N 
72560.0000 A5006 20 Street_7 Avenue_14 300 N 
72570.0000 A5007 20 Street_8 Street_9 300 N 
72588.0000 A5008 20 Street_6 Street_9 300 N 
72607.0000 A5009 20 Avenue_15 Street_6 300 N 
72618.0000 A5010 20 Street_2 Avenue_11 300 N 
72635.0000 A5011 20 Avenue_17 Street_1 300 N 
72645.0000 A5012 20 Street_1 Avenue_18 300 N 
72657.0000 A5013 20 Street_8 Street_1 300 N 
72669.0000 A5014 20 Street_8 Avenue_18 300 N 
