# time  ID  size  fromHost  toHost  TTL  isResponse
21124.0000 A1463 20 Avenue_11 Street_3 300 N 
21141.0000 A1464 20 Avenue_20 Avenue_16 300 N 
21155.0000 A1465 20 Avenue_16 Street_5 300 N 
21167.0000 A1466 20 Street_3 Avenue_16 300 N 
21179.0000 A1467 20 Avenue_17 DENVpatients_0 300 N 
21195.0000 A1468 20 Street_1 Street_3 300 N 
21213.0000 A1469 20 Avenue_19 Street_10 300 N 
21230.0000 A1470 20 Street_2 Street_3 300 N 
21247.0000 A1471 20 Street_3 Street_6 300 N 
21265.0000 A1472 20 Avenue_18 DENVpatients_0 300 N 
21280.0000 A1473 20 Street_6 Avenue_13 300 N 
21291.0000 A1474 20 Avenue_18 Avenue_15 300 N 
21303.0000 A1475 20 DENVpatients_0 Street_5 300 N 
21316.0000 A1476 20 Street_6 Street_7 300 N 
21333.0000 A1477 20 Avenue_13 Avenue_18 300 N 
21352.0000 A1478 20 Avenue_15 Street_4 300 N 
21371.0000 A1479 20 Street_9 Avenue_13 300 N 
21390.0000 A1480 20 Avenue_11 Hospital_21 300 N 
21401.0000 A1481 20 Avenue_12 Street_9 300 N 
21419.0000 A1482 20 Avenue_15 Street_2 300 N 
21432.0000 A1483 20 Street_7 Street_3 300 N 
21442.0000 A1484 20 Avenue_11 Street_10 300 N 
21452.0000 A1485 20 Hospital_21 Avenue_20 300 N 
21471.0000 A1486 20 Avenue_17 Street_6 300 N 
21482.0000 A1487 20 Street_10 Avenue_16 300 N 
21499.0000 A1488 20 Hospital_21 Street_5 300 N 
21518.0000 A1489 20 Street_6 Avenue_20 300 N 
21528.0000 A1490 20 Street_4 Street_2 300 N 
21540.0000 A1491 20 Street_6 Avenue_19 300 N 
21555.0000 A1492 20 Avenue_12 Avenue_15 300 N 
21568.0000 A1493 20 Avenue_15 Street_4 300 N 
21587.0000 A1494 20 Street_7 Avenue_20 300 N 
21600.0000 A1495 20 Avenue_12 Hospital_21 300 N 
21614.0000 A1496 20 Street_8 Street_4 300 N 
21630.0000 A1497 20 Avenue_15 Street_6 300 N 
21646.0000 A1498 20 Avenue_18 Street_3 300 N 
21661.0000 A1499 20 Street_9 Avenue_11 300 N 
21671.0000 A1500 20 Street_7 Street_5 300 N 
21682.0000 A1501 20 Street_1 Avenue_13 300 N 
21699.0000 A1502 20 Street_6 Avenue_17 300 N 
21714.0000 A1503 20 Avenue_20 Avenue_17 300 N 
21724.0000 A1504 20 Hospital_21 Street_9 300 N 
21739.0000 A1505 20 Avenue_15 DENVpatients_0 300 N 
21757.0000 A1506 20 Avenue_11 Avenue_13 300 N 
21773.0000 A1507 20 Avenue_19 Street_1 300 N 
21783.0000 A1508 20 Avenue_11 Avenue_13 300 N 
21801.0000 A1509 20 Street_4 Avenue_18 300 N 
21814.0000 A1510 20 Street_5 Street_9 300 N 
21826.0000 A1511 20 Street_6 Avenue_17 300 N 
21842.0000 A1512 20 Street_6 Street_1 300 N 
21854.0000 A1513 20 Street_7 Avenue_15 300 N 
21871.0000 A1514 20 Avenue_16 Avenue_17 300 N 
21884.0000 A1515 20 Street_2 Street_3 300 N 
21898.0000 A1516 20 Street_6 Street_5 300 N 
21916.0000 A1517 20 Avenue_11 Avenue_20 300 N 
21926.0000 A1518 20 Avenue_12 Street_6 300 N 
21936.0000 A1519 20 Street_3 Street_2 300 N 
21951.0000 A1520 20 Street_1 Street_9 300 N 
21968.0000 A1521 20 Street_8 Street_6 300 N 
21981.0000 A1522 20 Avenue_11 Street_10 300 N 
21998.0000 A1523 20 Avenue_17 Street_9 300 N 
22015.0000 A1524 20 Avenue_16 Street_6 300 N 
22033.0000 A1525 20 Street_10 Street_2 300 N 
22051.0000 A1526 20 Street_10 Street_9 300 N 
22063.0000 A1527 20 Street_4 Hospital_21 300 N 
22075.0000 A1528 20 Street_3 Street_7 300 N 
22092.0000 A1529 20 DENVpatients_0 Avenue_20 300 N 
22102.0000 A1530 20 Avenue_20 DENVpatients_0 300 N 
22115.0000 A1531 20 Avenue_12 Street_7 300 N 
22127.0000 A1532 20 Avenue_20 Street_6 300 N 
22142.0000 A1533 20 Hospital_21 Avenue_12 300 N 
22156.0000 A1534 20 Avenue_14 Street_10 300 N 
22169.0000 A1535 20 Avenue_13 Street_2 300 N 
22188.0000 A1536 20 Avenue_11 Avenue_14 300 N 
22199.0000 A1537 20 DENVpatients_0 Avenue_11 300 N 
22218.0000 A1538 20 Avenue_14 Avenue_17 300 N 
22229.0000 A1539 20 Avenue_18 Street_3 300 N 
22242.0000 A1540 20 Avenue_17 Street_5 300 N 
22257.0000 A1541 20 Avenue_11 Avenue_17 300 N 
22273.0000 A1542 20 Hospital_21 Avenue_16 300 N 
22290.0000 A1543 20 Avenue_16 Street_5 300 N 
22305.0000 A1544 20 Avenue_18 Street_8 300 N 
22318.0000 A1545 20 Street_7 DENVpatients_0 300 N 
22337.0000 A1546 20 Avenue_18 Avenue_20 300 N 
22350.0000 A1547 20 Street_8 Avenue_11 300 N 
22369.0000 A1548 20 Street_1 Street_8 300 N 
22386.0000 A1549 20 Street_10 Street_5 300 N 
22399.0000 A1550 20 Street_1 Street_6 300 N 
22417.0000 A1551 20 Street_2 Street_1 300 N 
22435.0000 A1552 20 Street_5 Avenue_17 300 N 
22449.0000 A1553 20 Street_10 Avenue_17 300 N 
22459.0000 A1554 20 Avenue_19 Street_9 300 N 
22472.0000 A1555 20 Street_7 Avenue_12 300 N 
22488.0000 A1556 20 Avenue_13 Street_7 300 N 
22501.0000 A1557 20 Avenue_19 Avenue_11 300 N 
22514.0000 A1558 20 Avenue_12 Avenue_20 300 N 
22525.0000 A1559 20 Avenue_13 Avenue_12 300 N 
22537.0000 A1560 20 Avenue_18 Avenue_13 300 N 
22548.0000 A1561 20 Street_4 Avenue_18 300 N 
22563.0000 A1562 20 Street_6 Street_5 300 N 
22573.0000 A1563 20 Street_1 Street_5 300 N 
22583.0000 A1564 20 Avenue_18 Street_9 300 N 
22596.0000 A1565 20 Street_1 Street_4 300 N 
22612.0000 A1566 20 Avenue_16 Avenue_15 300 N 
22627.0000 A1567 20 Street_2 Avenue_18 300 N 
22641.0000 A1568 20 Street_6 Avenue_20 300 N 
22660.0000 A1569 20 Avenue_17 Street_4 300 N 
22672.0000 A1570 20 Street_1 Avenue_20 300 N 
22684.0000 A1571 20 Street_3 Avenue_16 300 N 
22699.0000 A1572 20 Street_3 Avenue_11 300 N 
22711.0000 A1573 20 Street_9 DENVpatients_0 300 N 
22728.0000 A1574 20 Street_2 Avenue_12 300 N 
22744.0000 A1575 20 Avenue_17 Avenue_14 300 N 
22761.0000 A1576 20 Avenue_11 Street_9 300 N 
22771.0000 A1577 20 Street_9 Street_4 300 N 
22783.0000 A1578 20 Avenue_20 Street_8 300 N 
22794.0000 A1579 20 Avenue_18 Street_7 300 N 
22809.0000 A1580 20 Street_6 Avenue_14 300 N 
22822.0000 A1581 20 Street_2 Hospital_21 300 N 
22841.0000 A1582 20 DENVpatients_0 Street_5 300 N 
22852.0000 A1583 20 Avenue_12 Avenue_18 300 N 
22870.0000 A1584 20 Hospital_21 Street_8 300 N 
22884.0000 A1585 20 Street_4 Street_2 300 N 
22903.0000 A1586 20 Avenue_11 Street_9 300 N 
22917.0000 A1587 20 Street_5 DENVpatients_0 300 N 
22930.0000 A1588 20 Avenue_12 Avenue_11 300 N 
22945.0000 A1589 20 Street_10 Street_3 300 N 
22955.0000 A1590 20 Street_6 Avenue_11 300 N 
22974.0000 A1591 20 Avenue_18 Street_8 300 N 
22989.0000 A1592 20 Street_6 Avenue_15 300 N 
22999.0000 A1593 20 Street_2 Street_5 300 N 
23010.0000 A1594 20 Avenue_13 Avenue_18 300 N 
23025.0000 A1595 20 Street_6 Street_7 300 N 
23038.0000 A1596 20 Avenue_11 Street_1 300 N 
23052.0000 A1597 20 Hospital_21 Street_1 300 N 
23068.0000 A1598 20 Street_3 Street_10 300 N 
23083.0000 A1599 20 Avenue_15 Street_6 300 N 
23102.0000 A1600 20 Street_6 Street_7 300 N 
23117.0000 A1601 20 Avenue_18 Avenue_19 300 N 
23136.0000 A1602 20 Avenue_18 Street_9 300 N 
23150.0000 A1603 20 Street_4 Street_10 300 N 
23166.0000 A1604 20 Avenue_13 Hospital_21 300 N 
23184.0000 A1605 20 Hospital_21 Street_6 300 N 
23201.0000 A1606 20 Avenue_20 Street_6 300 N 
23214.0000 A1607 20 Avenue_15 Avenue_12 300 N 
23226.0000 A1608 20 Avenue_20 Avenue_19 300 N 
23242.0000 A1609 20 Street_1 Avenue_12 300 N 
23261.0000 A1610 20 Street_10 DENVpatients_0 300 N 
23273.0000 A1611 20 Avenue_13 Avenue_11 300 N 
23292.0000 A1612 20 Street_7 Street_8 300 N 
23309.0000 A1613 20 Hospital_21 Avenue_12 300 N 
23323.0000 A1614 20 Hospital_21 Avenue_14 300 N 
23338.0000 A1615 20 Street_5 Street_9 300 N 
23349.0000 A1616 20 DENVpatients_0 Street_10 300 N 
23363.0000 A1617 20 Avenue_20 Avenue_14 300 N 
23375.0000 A1618 20 Street_7 Avenue_16 300 N 
23392.0000 A1619 20 Avenue_12 DENVpatients_0 300 N 
23405.0000 A1620 20 Street_7 Avenue_11 300 N 
23416.0000 A1621 20 Avenue_20 Avenue_13 300 N 
23429.0000 A1622 20 Avenue_14 Avenue_20 300 N 
23441.0000 A1623 20 Avenue_18 Street_1 300 N 
23456.0000 A1624 20 Street_7 Street_1 300 N 
23468.0000 A1625 20 DENVpatients_0 Avenue_13 300 N 
23478.0000 A1626 20 Street_9 Avenue_16 300 N 
23496.0000 A1627 20 Street_3 Avenue_13 300 N 
23508.0000 A1628 20 Avenue_19 Street_6 300 N 
23518.0000 A1629 20 Avenue_15 Avenue_18 300 N 
23531.0000 A1630 20 Hospital_21 DENVpatients_0 300 N 
23549.0000 A1631 20 Avenue_20 Avenue_18 300 N 
23568.0000 A1632 20 Street_8 Avenue_16 300 N 
23584.0000 A1633 20 Avenue_15 Street_3 300 N 
23602.0000 A1634 20 Avenue_19 Avenue_18 300 N 
23619.0000 A1635 20 Avenue_11 Hospital_21 300 N 
23631.0000 A1636 20 Street_10 Avenue_20 300 N 
23644.0000 A1637 20 Avenue_15 Street_10 300 N 
23661.0000 A1638 20 Street_2 Street_9 300 N 
23672.0000 A1639 20 Street_9 Hospital_21 300 N 
23689.0000 A1640 20 Street_5 Street_2 300 N 
23700.0000 A1641 20 Street_8 Avenue_18 300 N 
23711.0000 A1642 20 Avenue_20 Street_2 300 N 
23725.0000 A1643 20 Street_4 Avenue_18 300 N 
23735.0000 A1644 20 Street_3 Avenue_12 300 N 
23748.0000 A1645 20 Street_4 Street_8 300 N 
23765.0000 A1646 20 Avenue_17 Street_6 300 N 
23780.0000 A1647 20 Avenue_11 Avenue_20 300 N 
23793.0000 A1648 20 Street_1 Street_4 300 N 
23812.0000 A1649 20 Street_7 Avenue_19 300 N 
23829.0000 A1650 20 Avenue_13 DENVpatients_0 300 N 
23848.0000 A1651 20 Avenue_11 Street_4 300 N 
23859.0000 A1652 20 Avenue_15 Hospital_21 300 N 
23876.0000 A1653 20 Street_6 Street_7 300 N 
23890.0000 A1654 20 Avenue_13 Avenue_15 300 N 
23909.0000 A1655 20 Avenue_11 Avenue_14 300 N 
23924.0000 A1656 20 Avenue_18 Street_9 300 N 
23935.0000 A1657 20 Avenue_16 Street_2 300 N 
23947.0000 A1658 20 Street_1 Street_5 300 N 
23966.0000 A1659 20 Street_5 Street_10 300 N 
23983.0000 A1660 20 Street_7 Avenue_11 300 N 
23996.0000 A1661 20 Street_1 Street_4 300 N 
24012.0000 A1662 20 Avenue_20 Street_9 300 N 
24022.0000 A1663 20 Avenue_12 Avenue_13 300 N 
24036.0000 A1664 20 Avenue_12 Street_8 300 N 
24050.0000 A1665 20 Avenue_19 Avenue_12 300 N 
24066.0000 A1666 20 Avenue_16 Avenue_20 300 N 
24078.0000 A1667 20 Street_6 Street_2 300 N 
24091.0000 A1668 20 DENVpatients_0 Avenue_19 300 N 
24101.0000 A1669 20 Street_8 Avenue_17 300 N 
24115.0000 A1670 20 DENVpatients_0 Hospital_21 300 N 
24128.0000 A1671 20 Street_2 Avenue_17 300 N 
24147.0000 A1672 20 Avenue_17 Avenue_19 300 N 
24163.0000 A1673 20 Street_6 Avenue_12 300 N 
24176.0000 A1674 20 Street_9 DENVpatients_0 300 N 
24195.0000 A1675 20 Street_3 Avenue_14 300 N 
24214.0000 A1676 20 DENVpatients_0 Hospital_21 300 N 
24224.0000 A1677 20 Hospital_21 Avenue_15 300 N 
24236.0000 A1678 20 Street_4 Hospital_21 300 N 
24251.0000 A1679 20 DENVpatients_0 Street_9 300 N 
24267.0000 A1680 20 Hospital_21 Avenue_14 300 N 
24279.0000 A1681 20 Street_1 Street_6 300 N 
24297.0000 A1682 20 Avenue_12 Street_7 300 N 
24314.0000 A1683 20 Avenue_13 Avenue_15 300 N 
24331.0000 A1684 20 Avenue_18 Hospital_21 300 N 
24345.0000 A1685 20 Avenue_15 Avenue_17 300 N 
24362.0000 A1686 20 Hospital_21 Avenue_11 300 N 
24373.0000 A1687 20 Avenue_13 Avenue_15 300 N 
24391.0000 A1688 20 Avenue_11 DENVpatients_0 300 N 
24403.0000 A1689 20 Hospital_21 Avenue_20 300 N 
24417.0000 A1690 20 Street_1 Street_10 300 N 
24433.0000 A1691 20 Hospital_21 Street_10 300 N 
24443.0000 A1692 20 Hospital_21 Street_6 300 N 
24456.0000 A1693 20 Street_9 Avenue_19 300 N 
24468.0000 A1694 20 Street_2 Street_9 300 N 
24483.0000 A1695 20 Street_1 Street_5 300 N 
24495.0000 A1696 20 Avenue_20 Street_3 300 N 
24512.0000 A1697 20 DENVpatients_0 Street_5 300 N 
24522.0000 A1698 20 Hospital_21 Avenue_13 300 N 
24539.0000 A1699 20 DENVpatients_0 Avenue_12 300 N 
24550.0000 A1700 20 Avenue_14 Street_3 300 N 
24568.0000 A1701 20 Street_9 Avenue_19 300 N 
24581.0000 A1702 20 Street_3 Avenue_14 300 N 
24597.0000 A1703 20 Hospital_21 Street_7 300 N 
24609.0000 A1704 20 Avenue_17 Avenue_20 300 N 
24628.0000 A1705 20 Street_2 Avenue_11 300 N 
24643.0000 A1706 20 Avenue_17 Hospital_21 300 N 
24662.0000 A1707 20 Street_9 Street_1 300 N 
24678.0000 A1708 20 Avenue_15 Street_8 300 N 
24692.0000 A1709 20 Street_7 Street_9 300 N 
24708.0000 A1710 20 Street_6 Street_8 300 N 
24725.0000 A1711 20 Street_5 Street_6 300 N 
24741.0000 A1712 20 Hospital_21 Street_10 300 N 
24758.0000 A1713 20 Street_3 Avenue_13 300 N 
24768.0000 A1714 20 Hospital_21 Street_1 300 N 
24784.0000 A1715 20 Street_2 Street_9 300 N 
24798.0000 A1716 20 Street_1 Avenue_17 300 N 
24813.0000 A1717 20 Street_5 Avenue_20 300 N 
24825.0000 A1718 20 Street_3 Street_8 300 N 
24835.0000 A1719 20 Avenue_13 Street_4 300 N 
24849.0000 A1720 20 Street_6 Street_2 300 N 
24859.0000 A1721 20 Avenue_15 Street_1 300 N 
24874.0000 A1722 20 Avenue_19 Avenue_12 300 N 
24891.0000 A1723 20 Street_6 Street_8 300 N 
24902.0000 A1724 20 Avenue_12 Street_7 300 N 
24918.0000 A1725 20 Avenue_20 Street_2 300 N 
24930.0000 A1726 20 Avenue_18 Avenue_16 300 N 
24944.0000 A1727 20 Street_4 Avenue_13 300 N 
24956.0000 A1728 20 Street_1 Street_3 300 N 
24969.0000 A1729 20 Street_4 Avenue_18 300 N 
24984.0000 A1730 20 Avenue_13 Street_10 300 N 
25001.0000 A1731 20 Street_4 Avenue_16 300 N 
25011.0000 A1732 20 Avenue_17 Street_2 300 N 
25030.0000 A1733 20 Hospital_21 Street_4 300 N 
25045.0000 A1734 20 Street_4 Avenue_17 300 N 
25064.0000 A1735 20 Street_10 Avenue_16 300 N 
25078.0000 A1736 20 Street_9 Street_6 300 N 
25095.0000 A1737 20 Avenue_16 Street_8 300 N 
25111.0000 A1738 20 Avenue_20 Avenue_14 300 N 
25124.0000 A1739 20 Avenue_12 Avenue_18 300 N 
25138.0000 A1740 20 Street_3 Street_10 300 N 
25148.0000 A1741 20 Street_1 Street_4 300 N 
25163.0000 A1742 20 Avenue_18 Street_6 300 N 
25176.0000 A1743 20 Avenue_12 Avenue_15 300 N 
25191.0000 A1744 20 Avenue_16 Avenue_13 300 N 
25202.0000 A1745 20 Street_9 Avenue_16 300 N 
25212.0000 A1746 20 Avenue_12 Street_1 300 N 
25229.0000 A1747 20 Avenue_12 Avenue_11 300 N 
25242.0000 A1748 20 Street_4 DENVpatients_0 300 N 
25255.0000 A1749 20 Avenue_11 Street_4 300 N 
25272.0000 A1750 20 Avenue_16 Street_10 300 N 
25286.0000 A1751 20 Street_10 Avenue_15 300 N 
25305.0000 A1752 20 Avenue_16 Avenue_15 300 N 
25324.0000 A1753 20 Avenue_18 Street_2 300 N 
25335.0000 A1754 20 DENVpatients_0 Avenue_18 300 N 
25348.0000 A1755 20 Hospital_21 Street_9 300 N 
25360.0000 A1756 20 Street_7 Avenue_15 300 N 
25377.0000 A1757 20 Street_5 Avenue_13 300 N 
25394.0000 A1758 20 Street_4 Avenue_13 300 N 
25404.0000 A1759 20 Street_4 Avenue_20 300 N 
25422.0000 A1760 20 Hospital_21 Avenue_11 300 N 
25437.0000 A1761 20 Avenue_12 Avenue_14 300 N 
25448.0000 A1762 20 Avenue_14 Street_5 300 N 
25463.0000 A1763 20 Avenue_17 Avenue_18 300 N 
25477.0000 A1764 20 Street_6 Avenue_17 300 N 
25493.0000 A1765 20 Avenue_16 Street_6 300 N 
25503.0000 A1766 20 Avenue_20 Street_9 300 N 
25516.0000 A1767 20 Street_2 Street_10 300 N 
25531.0000 A1768 20 Street_4 Street_8 300 N 
25544.0000 A1769 20 Avenue_18 Street_10 300 N 
25563.0000 A1770 20 Hospital_21 Street_10 300 N 
25576.0000 A1771 20 Avenue_12 Avenue_19 300 N 
25593.0000 A1772 20 Street_9 Street_2 300 N 
25603.0000 A1773 20 Street_7 Street_1 300 N 
25619.0000 A1774 20 Hospital_21 Avenue_19 300 N 
25637.0000 A1775 20 Avenue_20 Street_2 300 N 
25653.0000 A1776 20 Hospital_21 Avenue_15 300 N 
25665.0000 A1777 20 Avenue_14 Avenue_17 300 N 
25683.0000 A1778 20 Street_10 Street_3 300 N 
25693.0000 A1779 20 Street_8 Avenue_13 300 N 
25708.0000 A1780 20 Street_8 Street_9 300 N 
25723.0000 A1781 20 Avenue_13 Street_6 300 N 
25737.0000 A1782 20 Avenue_17 DENVpatients_0 300 N 
25756.0000 A1783 20 Street_1 Street_2 300 N 
25773.0000 A1784 20 Hospital_21 Avenue_19 300 N 
25783.0000 A1785 20 Street_8 Street_3 300 N 
25793.0000 A1786 20 Street_4 Avenue_19 300 N 
25803.0000 A1787 20 Street_3 Street_5 300 N 
25820.0000 A1788 20 Street_8 Street_7 300 N 
25830.0000 A1789 20 Street_8 Avenue_13 300 N 
25848.0000 A1790 20 Street_1 Avenue_14 300 N 
25863.0000 A1791 20 DENVpatients_0 Street_1 300 N 
25876.0000 A1792 20 Street_1 Street_6 300 N 
25894.0000 A1793 20 Street_2 Avenue_14 300 N 
25909.0000 A1794 20 Street_5 Avenue_15 300 N 
25919.0000 A1795 20 Hospital_21 Street_6 300 N 
25933.0000 A1796 20 Avenue_13 Avenue_20 300 N 
25949.0000 A1797 20 Street_7 Avenue_16 300 N 
25968.0000 A1798 20 Street_5 Hospital_21 300 N 
25983.0000 A1799 20 Street_3 DENVpatients_0 300 N 
25994.0000 A1800 20 Street_1 Avenue_18 300 N 
26008.0000 A1801 20 Street_1 Avenue_15 300 N 
26025.0000 A1802 20 Avenue_16 Street_5 300 N 
26035.0000 A1803 20 Street_10 Avenue_15 300 N 
26050.0000 A1804 20 Street_6 Street_5 300 N 
26066.0000 A1805 20 Avenue_18 Avenue_20 300 N 
26077.0000 A1806 20 Street_4 Street_2 300 N 
26087.0000 A1807 20 Avenue_12 Avenue_16 300 N 
26097.0000 A1808 20 Street_5 Street_2 300 N 
26110.0000 A1809 20 Avenue_15 Street_7 300 N 
26121.0000 A1810 20 Street_9 Street_7 300 N 
26135.0000 A1811 20 Avenue_18 Street_10 300 N 
26154.0000 A1812 20 Avenue_19 Street_5 300 N 
26167.0000 A1813 20 Hospital_21 Avenue_11 300 N 
26185.0000 A1814 20 Street_3 Street_10 300 N 
26199.0000 A1815 20 Street_5 Street_3 300 N 
26211.0000 A1816 20 Avenue_16 Street_4 300 N 
26225.0000 A1817 20 Street_4 Street_1 300 N 
26239.0000 A1818 20 Street_5 Street_7 300 N 
26257.0000 A1819 20 Avenue_19 Street_7 300 N 
26271.0000 A1820 20 Avenue_17 Avenue_11 300 N 
26285.0000 A1821 20 Street_8 Street_3 300 N 
26297.0000 A1822 20 Street_7 Street_10 300 N 
26310.0000 A1823 20 Street_4 Street_7 300 N 
26327.0000 A1824 20 Avenue_17 DENVpatients_0 300 N 
26338.0000 A1825 20 Avenue_11 Avenue_13 300 N 
26349.0000 A1826 20 DENVpatients_0 Street_10 300 N 
26363.0000 A1827 20 Avenue_13 Street_1 300 N 
26379.0000 A1828 20 Street_2 Street_10 300 N 
26396.0000 A1829 20 Avenue_20 Street_1 300 N 
26414.0000 A1830 20 Street_2 Street_7 300 N 
26426.0000 A1831 20 Street_7 Street_10 300 N 
26436.0000 A1832 20 Street_9 Hospital_21 300 N 
26446.0000 A1833 20 Street_6 Street_4 300 N 
26463.0000 A1834 20 Street_2 Street_8 300 N 
26480.0000 A1835 20 Street_5 Street_10 300 N 
26493.0000 A1836 20 Hospital_21 Street_8 300 N 
26503.0000 A1837 20 Avenue_12 Avenue_14 300 N 
26515.0000 A1838 20 Avenue_11 Avenue_20 300 N 
26528.0000 A1839 20 Street_8 Street_3 300 N 
26538.0000 A1840 20 DENVpatients_0 Avenue_17 300 N 
26556.0000 A1841 20 DENVpatients_0 Street_7 300 N 
26572.0000 A1842 20 Street_6 Hospital_21 300 N 
26584.0000 A1843 20 DENVpatients_0 Street_2 300 N 
26598.0000 A1844 20 Avenue_13 Avenue_20 300 N 
26614.0000 A1845 20 Avenue_18 Avenue_15 300 N 
26628.0000 A1846 20 Avenue_16 Avenue_19 300 N 
26646.0000 A1847 20 Street_7 Street_6 300 N 
26661.0000 A1848 20 DENVpatients_0 Avenue_17 300 N 
26673.0000 A1849 20 Avenue_18 Avenue_12 300 N 
26684.0000 A1850 20 Street_4 Street_9 300 N 
26703.0000 A1851 20 Street_6 Street_8 300 N 
26720.0000 A1852 20 Avenue_13 Street_9 300 N 
26733.0000 A1853 20 Avenue_20 Street_7 300 N 
26748.0000 A1854 20 Avenue_12 Avenue_18 300 N 
26765.0000 A1855 20 Street_3 Street_10 300 N 
26783.0000 A1856 20 Avenue_18 Street_2 300 N 
26793.0000 A1857 20 Street_10 Avenue_13 300 N 
26811.0000 A1858 20 Avenue_13 DENVpatients_0 300 N 
26829.0000 A1859 20 Avenue_15 Avenue_11 300 N 
26842.0000 A1860 20 Avenue_18 Avenue_19 300 N 
26856.0000 A1861 20 Street_1 Street_4 300 N 
26868.0000 A1862 20 Street_9 Avenue_18 300 N 
26887.0000 A1863 20 Street_5 Street_6 300 N 
26903.0000 A1864 20 Street_6 Avenue_13 300 N 
26921.0000 A1865 20 Street_1 Street_8 300 N 
26935.0000 A1866 20 Avenue_16 Avenue_11 300 N 
26952.0000 A1867 20 Avenue_13 Street_2 300 N 
26968.0000 A1868 20 DENVpatients_0 Street_7 300 N 
26978.0000 A1869 20 Avenue_11 Street_3 300 N 
26991.0000 A1870 20 Street_9 Avenue_15 300 N 
27005.0000 A1871 20 Hospital_21 DENVpatients_0 300 N 
27023.0000 A1872 20 Avenue_14 Street_4 300 N 
27039.0000 A1873 20 Street_10 Avenue_20 300 N 
27054.0000 A1874 20 Avenue_13 Avenue_16 300 N 
27066.0000 A1875 20 Street_7 Avenue_20 300 N 
27084.0000 A1876 20 Avenue_13 Street_7 300 N 
27099.0000 A1877 20 Avenue_20 Avenue_16 300 N 
27115.0000 A1878 20 Street_9 Street_7 300 N 
27134.0000 A1879 20 Avenue_15 DENVpatients_0 300 N 
27145.0000 A1880 20 Street_7 Street_2 300 N 
27157.0000 A1881 20 Avenue_15 DENVpatients_0 300 N 
27168.0000 A1882 20 Street_8 Avenue_13 300 N 
27185.0000 A1883 20 Street_6 Avenue_17 300 N 
27204.0000 A1884 20 DENVpatients_0 Street_5 300 N 
27220.0000 A1885 20 Street_4 Avenue_18 300 N 
27235.0000 A1886 20 Avenue_11 Avenue_12 300 N 
27248.0000 A1887 20 Street_1 Street_4 300 N 
27263.0000 A1888 20 Street_6 Street_7 300 N 
27276.0000 A1889 20 DENVpatients_0 Avenue_15 300 N 
27288.0000 A1890 20 Avenue_18 Avenue_11 300 N 
27302.0000 A1891 20 Street_4 Hospital_21 300 N 
27320.0000 A1892 20 Street_6 Street_4 300 N 
27330.0000 A1893 20 Street_3 Avenue_13 300 N 
27345.0000 A1894 20 Avenue_13 Street_8 300 N 
27364.0000 A1895 20 Avenue_11 Avenue_18 300 N 
27381.0000 A1896 20 Hospital_21 Avenue_14 300 N 
27398.0000 A1897 20 Street_5 Street_2 300 N 
27416.0000 A1898 20 Avenue_12 Avenue_11 300 N 
27429.0000 A1899 20 Avenue_17 Avenue_18 300 N 
27448.0000 A1900 20 Avenue_12 DENVpatients_0 300 N 
27461.0000 A1901 20 DENVpatients_0 Street_3 300 N 
27475.0000 A1902 20 Street_2 Street_7 300 N 
27493.0000 A1903 20 Avenue_18 Avenue_16 300 N 
27505.0000 A1904 20 Avenue_19 Street_5 300 N 
27522.0000 A1905 20 Avenue_17 Hospital_21 300 N 
27541.0000 A1906 20 Street_5 Street_10 300 N 
27560.0000 A1907 20 Avenue_19 Street_8 300 N 
27570.0000 A1908 20 Avenue_20 DENVpatients_0 300 N 
27583.0000 A1909 20 Avenue_20 Avenue_14 300 N 
27601.0000 A1910 20 Street_5 Avenue_11 300 N 
27620.0000 A1911 20 Avenue_11 Avenue_12 300 N 
27637.0000 A1912 20 Avenue_14 Street_1 300 N 
27656.0000 A1913 20 Hospital_21 Avenue_15 300 N 
27667.0000 A1914 20 Street_6 Street_9 300 N 
27684.0000 A1915 20 Avenue_17 Avenue_20 300 N 
27695.0000 A1916 20 Street_7 Street_4 300 N 
27713.0000 A1917 20 Avenue_11 Avenue_15 300 N 
27723.0000 A1918 20 Street_7 Avenue_14 300 N 
27733.0000 A1919 20 Avenue_18 Street_9 300 N 
27745.0000 A1920 20 Avenue_19 Street_6 300 N 
27755.0000 A1921 20 Avenue_18 Street_5 300 N 
27765.0000 A1922 20 Avenue_12 Avenue_13 300 N 
27781.0000 A1923 20 Street_10 Street_3 300 N 
27795.0000 A1924 20 Avenue_15 Avenue_18 300 N 
27808.0000 A1925 20 Avenue_14 Avenue_16 300 N 
27820.0000 A1926 20 Avenue_19 Street_8 300 N 
27837.0000 A1927 20 Street_1 Avenue_15 300 N 
27851.0000 A1928 20 Avenue_19 Avenue_20 300 N 
27864.0000 A1929 20 Avenue_18 Street_2 300 N 
27875.0000 A1930 20 DENVpatients_0 Avenue_17 300 N 
27889.0000 A1931 20 Avenue_18 Street_4 300 N 
27908.0000 A1932 20 Avenue_20 Avenue_14 300 N 
27922.0000 A1933 20 Hospital_21 Avenue_13 300 N 
27937.0000 A1934 20 Avenue_20 DENVpatients_0 300 N 
27953.0000 A1935 20 Avenue_13 Street_3 300 N 
27966.0000 A1936 20 Street_3 Avenue_12 300 N 
27980.0000 A1937 20 Avenue_15 Avenue_13 300 N 
27995.0000 A1938 20 Avenue_16 Avenue_12 300 N 
